key_resp.keys,key_resp.rt,practice_taps.keys,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session ,date,expName,psychopyVersion,OS,frameRate,practice_taps.rt,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,block_1/strong_t_119_4.wav,timbre,t,strong,119.0,1.237037075,11.10492823,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6715550000080839,0.9680050000024494,1.4501800000143703,1.9519650000147521,2.4117649999971036,2.916174999991199,3.4178700000047684,3.9765450000122655,4.429094999999506,4.933244999992894,5.439814999990631,5.951375000004191,6.482915000000503,6.944320000009611,7.453310000011697,7.983494999993127,8.493000000016764,8.978109999996377,9.452315000002272,9.994074999995064]",space,0.41822,0.0,26.0,26.0,39.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_t_72_4.wav,timbre,t,none,72.0,1.772355542,25.47190203,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.36536500000511296,1.1369700000213925,1.8625100000062957,2.327530000009574,2.8879200000083074,3.4442000000271946,3.96785000001546,4.565790000022389,5.240110000013374,5.8730150000192225,6.367440000001807,6.924855000019306,7.423710000002757,7.984380000008969,8.574405000021216,9.112945000000764,9.703765000012936,10.24843000000692,10.7687900000019,11.306065000011586,11.942090000025928,12.650665000022855,13.296660000021802,13.836810000007972,14.417470000014873,14.991605000017444,15.606130000000121,16.18222000001697,16.7476650000026,17.517170000006445,18.043215000012424,18.571635000000242,19.149820000020554,19.726455000025453,20.31700500001898,20.904450000001816,21.554830000008224,22.103030000027502,22.68382500001462,23.335630000015954]",space,129.959665,0.0,27.0,27.0,15.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/medium_t_92_3.wav,timbre,t,medium,92.0,2.360774731,14.34626226,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6339800000132527,1.2832950000010896,2.0944149999995716,2.600040000019362,3.136415000015404,3.816625000006752,4.511129999998957,5.050390000018524,5.5929850000247825,6.1914099999994505,6.7507949999999255,7.410075000021607,7.961880000017118,8.593880000000354,9.166975000000093,9.7172750000027,10.377880000014557,10.883700000005774,11.619189999997616,12.20250000001397]",space,0.418875,0.0,28.0,28.0,35.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_t_105_3.wav,timbre,t,weak,105.0,2.038080476,13.26905553,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.30267500001355074,1.076100000005681,1.704825000022538,2.270570000022417,2.867930000007618,3.6025450000015553,4.069915000000037,4.625605000008363,5.1842950000136625,5.700420000008307,6.257315000024391,6.771365000022342,7.470610000018496,8.044510000006994,8.670559999998659,9.24257500001113,9.73898000002373,10.32259000002523,10.918530000024475,11.456935000023805]",space,0.56004,0.0,29.0,29.0,4.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/medium_t_72_4.wav,timbre,t,medium,72.0,1.659874932,19.69733525,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6068199999863282,1.1413999999931548,1.868799999996554,2.6932600000000093,3.3380099999776576,3.9293149999866728,4.7987799999827985,5.736210000002757,6.6707449999812525,7.649024999991525,8.453414999996312,9.355869999999413,10.257394999993267,11.105749999987893,11.962765000003856,12.851044999988517,13.710644999984652,14.701964999985648,15.517879999999423,16.336054999992484,17.305809999990743,18.28023000000394]",space,0.44104,0.0,30.0,30.0,36.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_t_81_4.wav,timbre,t,weak,81.0,2.31768599,15.5134683,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4181549999921117,1.062340000004042,1.6016850000014529,2.126829999993788,2.7309499999973923,3.35999999998603,3.9430649999994785,4.662509999994654,5.350669999985257,5.978154999989783,6.7002250000077765,7.394934999989346,8.041345000005094,8.711039999994682,9.406419999984792,10.114579999994021,10.7816799999855,11.518034999986412,12.201849999983096,12.752639999991516,13.475124999997206]",space,0.80764,0.0,31.0,31.0,0.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_t_105_4.wav,timbre,t,weak,105.0,1.882880114,13.41285744,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5074000000022352,1.0682350000133738,1.5309950000082608,2.084625000017695,2.6597250000049826,3.198100000008708,3.720530000020517,4.269765000004554,4.766390000004321,5.292905000009341,5.902939999999944,6.450865000020713,7.052140000014333,7.620705000008456,8.225875000003725,8.77566499999375,9.359064999996917,9.968190000014147,10.489995000010822,11.08772000001045,11.699850000004517]",space,0.48,0.0,32.0,32.0,7.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/strong_t_81_3.wav,timbre,t,strong,81.0,2.437587677,17.65296183,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6562400000111666,1.1203700000187382,1.6547750000027008,2.40363499999512,3.2113349999999627,3.936474999994971,4.730045000003884,5.435614999994868,6.241955000004964,7.021995000017341,7.809195000008913,8.51323000001139,9.315660000022035,10.069725000008475,10.867989999998827,11.642090000008466,12.379704999999376,13.203745000006165,13.951410000008764,14.773565000010421,15.504810000013094]",space,0.40588,0.0,33.0,33.0,24.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_t_81_3.wav,timbre,t,none,81.0,2.10326082,21.36648077,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.505894999980228,1.2444949999917299,2.011724999989383,2.850449999998091,3.6254099999787286,4.5948499999940395,5.3175999999803025,6.027114999975311,6.817179999983637,7.485124999977415,8.2447449999745,8.927149999974063,9.635129999980563,10.353499999997439,11.0135349999764,11.724119999998948,12.47645499999635,13.159124999976484,13.919274999992922,14.787799999990966,15.577534999989439,16.422294999996666,17.252204999997048,18.319799999997485,19.242754999984754]",space,1.325145,0.0,34.0,34.0,10.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_t_119_4.wav,timbre,t,none,119.0,1.977931805,11.04042614,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.312019999983022,0.926500000001397,1.6030449999962002,2.451169999985723,3.238259999983711,3.926194999978179,4.558729999989737,5.18293999999878,5.898224999982631,6.717990000004647,7.633364999986952,8.25249499999336,8.994630000001052,9.520369999983814]",space,0.569295,0.0,35.0,35.0,27.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_t_119_4.wav,timbre,t,weak,119.0,1.438381355,12.04736095,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4694900000176858,1.07099500001641,1.6748800000059418,2.158560000010766,2.886180000001332,3.7174250000098255,4.2967850000131875,4.796890000026906,5.368000000016764,5.970895000005839,6.597550000005867,7.091290000011213,7.486775000026682,7.968375000025844,8.517960000026505,9.02290000001085,9.487645000015618,9.936880000022938,10.477270000003045]",space,0.71774,0.0,36.0,36.0,11.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/medium_t_105_4.wav,timbre,t,medium,105.0,2.498438995,14.23458412,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6519399999815505,1.1619950000022072,1.6237049999763258,2.251619999995455,2.8565399999788497,3.4417399999802,4.018775000004098,4.620479999983218,5.326284999988275,5.926559999992605,6.524199999985285,7.156244999991031,7.7358299999905284,8.37988999998197,8.960510000004433,9.56840999997803,10.175859999988461,10.770989999989979,11.320919999998296]",space,0.644545,0.0,37.0,37.0,23.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/none_t_105_3.wav,timbre,t,none,105.0,2.248615294,16.06934092,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.409155000001192,2.871564999979455,3.7267249999858905,4.439439999987371,4.934159999975236,5.480530000000726,6.155724999989616,6.699549999990268,7.222734999988461,7.550004999997327,7.7615399999776855,8.330414999974892,8.84030999999959,9.386084999976447,9.88277999998536,10.43521499997587,11.121424999990268,11.625889999995707,12.20895999998902,12.60257499999716,13.152634999976726,13.685230000002775,14.184639999992214]",space,0.48608,0.0,38.0,38.0,14.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_1/weak_t_72_4.wav,timbre,t,weak,72.0,1.01386198,17.48964429,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5524400000285823,1.0378100000089034,1.772240000020247,2.725560000020778,3.5342300000193063,4.370460000005551,5.106975000002421,6.0046800000127405,6.845780000003288,7.661935000010999,8.46805000002496,9.335090000007767,10.090055000007851,10.95157500001369,11.828305000002729,12.602920000004815,13.691620000026887,14.46812500001397,15.226305000018328,16.08492500000284]",space,0.42287,0.0,39.0,39.0,33.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,block_2/weak_n_92_3.wav,no,n,weak,92.0,2.16711471,14.91038002,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,space,3.831355,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2961749999958556,0.9058650000079069,1.428264999995008,1.984904999990249,2.6061050000134856,3.2536700000055134,3.8676550000091083,4.427504999999655,5.102054999995744,5.754790000006324,6.4118299999972805,7.088504999992438,7.788044999993872,8.451564999995753,9.07700499999919,9.728839999996126,10.502995000017108,11.008804999990389,11.675285000004806,12.28877499999362,13.030919999990147]",space,0.34722,0.0,0.0,0.0,5.0,1.0,,
,,,,,,,,,,block_2/weak_n_92_4.wav,no,n,weak,92.0,2.26710089,14.35326869,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3037400000030175,0.8556600000010803,1.3744400000141468,1.993914999999106,2.5980750000162516,3.1952849999943282,3.82249000002048,4.4033500000077765,4.955500000010943,5.566129999991972,6.186745000013616,6.762905000010505,7.3736900000076275,8.011205000017071,8.657915000017965,9.270569999993313,9.848415000014938,10.473889999993844,11.001825000013923,11.62522000001627,12.218164999998407]",space,1.984195,0.0,1.0,1.0,15.0,1.0,,
,,,,,,,,,,block_2/medium_n_81_3.wav,no,n,medium,81.0,2.235189468,17.75582439,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4544000000169035,1.1096500000276137,2.0536900000006426,2.809530000027735,3.664260000019567,4.491875000006985,5.257455000013579,6.033855000016047,6.885480000026291,7.621045000007143,8.402120000013383,9.15024000001722,10.040880000015022,10.950145000009798,11.719285000028322,12.501155000005383,13.290505000011763,14.054540000011912,14.884825000015553,15.636725000018487]",space,0.52644,0.0,2.0,2.0,33.0,1.0,,
,,,,,,,,,,block_2/medium_n_105_3.wav,no,n,medium,105.0,2.480661226,14.16274739,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.35641999999643303,0.9557050000003073,1.4461299999966286,1.9883649999974295,2.520894999994198,3.1366649999981746,3.734265000006417,4.289940000016941,4.8527650000178255,5.4032850000076,6.006475000001956,6.559410000016214,7.157055000017863,7.71987000000081,8.29365500001586,8.908815000002505,9.52472499999567,10.055600000021514,10.652679999999236,11.24369500001194,12.08410500001628]",space,0.487945,0.0,3.0,3.0,0.0,1.0,,
,,,,,,,,,,block_2/none_n_92_3.wav,no,n,none,92.0,2.008897919,17.90894327,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.37908499999321066,0.8975849999987986,1.5667100000136998,2.2762649999931455,2.6669200000178535,3.119555000012042,3.4035600000061095,3.899650000006659,4.139874999993481,4.728605000011157,5.350720000016736,5.712900000013178,6.294439999997849,6.551689999992959,6.842325000005076,7.261389999999665,7.628045000019483,8.073050000006333,8.336230000015348,8.578689999994822,8.8496500000183,9.22789000000921,9.50914500001818,9.77868000001763,10.113535000011325,10.359490000002552,10.652640000014799,10.943564999994123,11.25734999999986,11.543630000000121,11.823375000007218,12.130730000004405,12.436740000004647,12.704534999997122,13.00047500000801,13.247555000009015,13.522530000016559,13.833990000013728,14.119405000004917,14.37181499999133,14.668955000001006,14.930660000012722,15.21849500000826,15.523910000018077,15.785349999991013,16.060880000004545]",space,0.356865,0.0,4.0,4.0,25.0,1.0,,
,,,,,,,,,,block_2/none_n_81_3.wav,no,n,none,81.0,2.161532659,18.80565964,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3211849999788683,1.0468349999864586,1.755669999984093,1.9535249999898952,2.46720999997342,2.8240599999844562,3.202224999986356,3.6211599999805912,4.014274999994086,4.533165000000736,4.9777199999953154,5.333269999973709,5.884114999993471,6.393114999984391,6.804474999982631,7.167209999985062,7.5710849999741185,8.000539999979082,8.217079999973066,8.445974999980535,8.721019999997225,9.083799999993062,9.340424999973038,9.589474999986123,9.80028999998467,10.122204999992391,10.340219999983674,10.643629999976838,10.912614999979269,11.24454999997397,11.501949999976205,11.68912499997532,11.916689999983646,12.104359999997541,12.33607999997912,12.526439999986906,12.853179999976419,13.133869999990566,13.38527499997872,13.603210000001127,13.83655499998713,14.024989999976242,14.226139999984298,14.429494999989402,14.60314500000095,14.854294999997364,15.075724999973318,15.295979999995325,15.522719999979017,15.767879999999423,16.000694999995176,16.23637499997858,16.47821999998996,16.708444999996573,16.937019999983022]",space,1.18723,0.0,5.0,5.0,29.0,1.0,,
,,,,,,,,,,block_2/strong_n_105_3.wav,no,n,strong,105.0,2.095458379,13.32602527,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.28877000001375563,0.7546650000149384,1.1147449999989476,1.6818000000203028,2.2220800000068266,2.776800000021467,3.328750000015134,3.9036900000064634,4.491425000014715,5.075125000003027,5.6328600000124425,6.243205000006128,6.770415000006324,7.328330000018468,7.892650000023423,8.526570000016363,9.16213000001153,9.674079999997048,10.26803999999538,10.8449950000213,11.426544999994803]",space,0.56988,0.0,6.0,6.0,9.0,1.0,,
,,,,,,,,,,block_2/none_n_105_4.wav,no,n,none,105.0,1.256367297,16.73296594,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6294599999964703,1.1100849999929778,1.420734999992419,1.8966000000073109,2.290240000002086,2.738069999992149,3.2386750000005122,3.6856749999860767,4.212274999998044,4.630795000004582,4.876344999996945,5.169339999993099,5.437210000003688,5.687910000007832,5.936969999980647,6.207194999995409,6.455294999992475,6.70319999998901,6.930380000005243,7.163954999996349,7.395799999998417,7.631369999988237,7.887554999993881,8.10204500000691,8.328244999982417,8.575169999996433,8.812290000001667,9.059204999997746,9.292404999985592,9.534175000007963,9.74469500000123,9.986719999986235,10.217665000003763,10.439134999993257,10.686519999988377,10.892584999994142,11.086175000004005,11.300554999994347,11.534229999990202,11.694784999999683,11.928299999999581,12.13636000000406,12.33248499999172,12.53606499999296,12.734865000005811,12.953734999988228,13.148904999980005,13.32705999998143,13.492345000006026,13.687615000002552,13.895090000005439,14.098085000005085,14.286114999995334,14.501404999988154,14.718794999993406,14.917264999996405,15.142374999995809,15.360889999981737,15.568029999994906,15.767779999994673]",space,0.35187,0.0,7.0,7.0,14.0,1.0,,
,,,,,,,,,,block_2/medium_n_92_3.wav,no,n,medium,92.0,2.163023573,13.84869251,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.36869500001193956,0.75289000000339,1.084835000016028,1.5939050000160933,2.1406300000089686,2.736880000011297,3.3679050000209827,3.9509950000210665,4.532280000013998,5.155070000007981,5.772605000005569,6.372065000003204,6.983370000001742,7.5883299999986775,8.184880000015255,8.76824000000488,9.381970000016736,9.96952000001329,10.62574499999755,11.25458000000799,11.777800000010757]",space,0.35356,0.0,8.0,8.0,2.0,1.0,,
,,,,,,,,,,block_2/weak_n_81_4.wav,no,n,weak,81.0,1.139338257,16.19847658,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2506549999816343,0.8720199999806937,1.7008399999758694,2.445339999976568,3.2238049999868963,4.0179449999995995,4.7915349999966566,5.4512349999859,5.8426999999792315,6.271775000001071,6.72308999998495,7.383769999985816,7.808159999985946,8.390614999982063,9.123089999979129,9.834875000000466,10.642044999985956,11.421699999977136,12.089964999991935,12.853979999985313,13.57298999998602,14.269354999996722,15.112299999978859]",space,1.52135,0.0,9.0,9.0,36.0,1.0,,
,,,,,,,,,,block_2/strong_n_81_3.wav,no,n,strong,81.0,2.384474622,16.38941793,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6829750000033528,1.378534999996191,2.059429999993881,2.7471800000057556,3.474190000008093,4.161965000006603,4.933970000012778,5.578190000000177,6.2920000000158325,7.100040000019362,7.720549999998184,8.39361500000814,9.14964499999769,9.82571000000462,10.542495000001509,11.227435000007972,11.95391500002006,12.651675000000978,13.372220000019297,14.168525000015507]",space,0.734,0.0,10.0,10.0,10.0,1.0,,
,,,,,,,,,,block_2/none_n_119_3.wav,no,n,none,119.0,1.37370001,14.3364211,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5917999999946915,1.1742200000153389,1.6439050000044517,2.1042550000129268,2.35359499999322,2.677945000003092,2.8901649999897927,3.1055150000029244,3.35593499999959,3.5920249999908265,3.851410000002943,4.135184999991907,4.420610000001034,4.691344999999274,5.022464999987278,5.307265000010375,5.564905000006547,5.818399999989197,6.139434999990044,6.438465000013821,6.728785000013886,6.995610000012675,7.239419999998063,7.5183149999938905,7.767660000012256,8.04351499999757,8.303749999991851,8.578435000003083,8.83428000001004,9.096569999994244,9.361275000002934,9.631389999995008,9.879125000006752,10.168975000007777,10.43780000001425,10.701130000001285,10.990370000014082,11.256865000003017,11.512060000008205,11.790059999999357,12.036629999987781,12.302244999998948,12.551429999992251,12.806010000000242,13.08455500000855]",space,0.55442,0.0,11.0,11.0,24.0,1.0,,
,,,,,,,,,,block_2/weak_n_81_3.wav,no,n,weak,81.0,2.376095497,17.43405468,,,,Y,Chinese unbranded,0,no,m,37,L,y,1,2020-09-07_08h44.56.737,kura-B2,2020.1.2,Win32,60,,,,,,,,,,,,,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.3973400000249967,0.7178700000222307,0.9904000000096858,1.2277850000245962,1.4472550000064075,1.7237850000092294,1.9429350000282284,2.17048000000068,2.4009050000167917,2.6074250000237953,2.8034700000134762,3.0438650000141934,3.275195000023814,3.4856000000145286,3.684720000019297,3.9095150000066496,4.131070000003092,4.36881500002346,4.65039500000421,4.991735000017798,5.274420000001555,5.508545000018785,5.737040000007255,5.962450000020908,6.187015000003157,6.407705000019632,6.628450000018347,6.85643000001437,7.059565000003204,7.2391200000129174,7.468165000027511,7.716880000021774,7.910795000003418,8.135135000018636,8.355295000015758,8.578830000013113,8.800470000016503,9.06189500002074,9.34562000000733,9.567215000017313,9.814605000021402,10.033699999999953,10.269925000000512,10.505010000022594,10.723985000018729,10.969470000010915,11.18391000002157,11.417820000002393,11.63573500001803,11.857810000015888,12.083405000012135,12.323495000018738,12.500030000024708,12.704805000015767,12.918915000016568,13.117390000028536,13.335755000007339,13.570195000007516,13.797580000013113,13.995810000022175,14.247415000019828,14.434015000006184,14.653295000025537,14.911740000010468,15.15533000000869,15.383840000024065]",space,0.559585,0.0,12.0,12.0,30.0,1.0,,
