key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?","If you are not an MTurk worker, please provide your email address",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session ,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,28.396205,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[3.716115000002901,4.047355000002426,4.440705000000889,4.869425000011688,5.315610000005108,5.730880000002799,6.2026500000065425,6.651265000007697,7.0971300000092015,7.558845000006841,7.998890000002575,8.432955000011134]",space,25.66595,0.0,0.0,0.0,1.0,1.0,block_2/medium_n_119_4.wav,no,n,medium,119.0,1.224634286,9.531709116,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[2.10553999998956,2.571364999996149,3.0395250000001397,3.5010649999894667,3.9515449999889825,4.4032549999974435,4.817319999987376,5.249219999997877,5.735354999997071,6.192360000000917,6.649244999993243,7.084349999990081,7.515094999995199,7.967214999996941,8.390639999997802,8.848744999995688,9.326524999996764,9.842379999987315]",space,1.00079,0.0,1.0,1.0,3.0,1.0,block_1/medium_t_119_4.wav,timbre,t,medium,119.0,1.752316959,11.57313329,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.973519999999553,2.4428350000089267,3.0337300000101095,3.582120000006398,4.150680000006105,4.6847300000081304,5.2441950000065845,5.755975000007311,6.271765000012238,6.772590000007767,7.289795000004233,7.815405000001192,8.351175000003423,8.883679999999003,9.392795000007027,9.949940000005881,10.470370000010007,10.949700000011944]",space,1.50122,0.0,2.0,2.0,2.0,1.0,block_2/weak_n_105_4.wav,no,n,weak,105.0,1.982674472,12.75578105,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.9035650000005262,2.1511549999995623,2.4700149999989662,2.8719100000016624,3.260260000010021,3.6371950000029756,4.010580000001937,4.403239999999641,4.807415000002948,5.154145000007702,5.534610000002431,5.940700000006473,6.34023500001058,6.702990000005229,7.088510000001406,7.469490000003134,7.8629000000073574,8.2346899999975,8.624720000007073,8.995049999997718,9.377995000002556,9.769664999999804,10.1527700000006,10.523765000005369,10.91087000000698,11.284400000004098,11.688865000003716,12.085015000004205,12.486860000004526,12.872595000008005,13.271240000001853,13.67126499999722,14.036675000010291,14.43705000000773,14.834530000007362,15.271115000010468,15.639280000003055,16.004905000008876,16.50626999999804]",space,1.341905,0.0,3.0,3.0,0.0,1.0,block_2/none_n_92_3.wav,no,n,none,92.0,2.306164339,18.20620969,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_119_3.wav,timbre,t,strong,119.0,1.722630655,12.55029505,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,space,5.0711,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.5584749999979977,2.1166250000096625,2.7026949999999488,3.2570400000113295,3.793440000008559,4.360744999998133,4.923510000007809,5.46741500000644,6.027135000011185,6.589370000001509,7.149140000008629,7.7201550000027055,8.290984999999637,8.817764999999781,9.382454999999027,9.920930000007502,10.477645000006305,11.057285000002594]",space,0.693555,0.0,0.0,0.0,28.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_105_3.wav,timbre,t,weak,105.0,2.038080476,13.26905553,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.419225000005099,1.8605999999999767,2.2586000000010245,2.6519200000038836,3.0703250000078697,3.3913400000019465,3.7701100000122096,4.177400000000489,4.551590000002761,4.942650000011781,5.369080000004033,5.75295000000915,6.178395000009914,6.510305000003427,6.9195699999982025,7.340270000000601,7.7558850000059465,8.159270000003744,8.526265000007697,8.937715000007302,9.324030000003404,9.728115000005346,10.144039999999222,10.535410000011325,10.936014999999315,11.306000000011409]",space,0.51166,0.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_105_4.wav,timbre,t,none,105.0,1.782068205,15.59785052,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[1.2016599999915343,1.725894999995944,2.153424999996787,2.6007399999944028,3.033629999990808,3.4750349999958416,3.9019200000038836,4.35927499999525,4.783165000000736,5.232124999994994,5.69856499999878,6.136679999995977,6.553604999993695,6.9840949999925215,7.370544999997946,7.805905000001076,8.233314999990398,8.683160000000498,9.091404999999213,9.566420000002836,9.968424999999115,10.38272500000312,10.766934999992372,11.208444999996573,11.625430000000051,12.048909999997704,12.483789999998407,12.88515999999072,13.300464999992982,13.702564999999595]",space,0.38726,0.0,2.0,2.0,20.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_t_119_3.wav,timbre,t,weak,119.0,1.729530605,11.14109523,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2555149999971036,0.6940099999919767,1.0558400000008987,1.4678750000020955,1.917170000000624,2.3014449999900535,2.7356650000001537,3.1339999999909196,3.5590099999972153,4.022809999994934,4.4518649999954505,4.84991999999329,5.260769999993499,5.637424999993527,6.100884999992559,6.549659999989672,6.939480000000913,7.356350000001839,7.792419999997946,8.154689999995753,8.63419499999145,9.110480000003008,9.572419999996782,10.501819999990403]",space,2.121725,0.0,3.0,3.0,13.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_t_119_3.wav,timbre,t,none,119.0,1.169893331,12.28885025,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.2920400000002701,0.7010350000055041,1.0184050000098068,1.3497999999963213,1.7014849999977741,2.0501950000034412,2.4001050000078976,2.7859650000027614,3.131869999997434,3.474400000006426,3.869940000004135,4.250935000003665,4.637310000005527,5.024460000000545,5.400040000007721,5.787635000000591,6.169070000003558,6.551545000009355,6.917329999996582,7.322650000001886,7.667045000009239,8.037400000001071,8.432509999998729,8.831829999995534,9.20625000000291,9.599775000009686,9.970170000000508,10.332915000006324,10.717310000007274,11.083985000004759,11.567095000005793]",space,0.495605,0.0,4.0,4.0,32.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_t_72_3.wav,timbre,t,strong,72.0,1.503157527,17.98057249,,,,yes,"Turtle beach, Ear Force Recon 50x Over-the-Ear Wired Gaming Headset",0,No,m,30,R,Yes,1,2020-09-07_12h08.36.208,kura-B2,2020.1.2,MacIntel,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.938769999993383,1.8176450000028126,2.601670000003651,3.451115000003483,4.308919999995851,5.117440000001807,5.965259999997215,6.799574999997276,7.650049999996554,8.55116000000271,9.34020999999484,10.18828499999654,11.038289999996778,11.91731499999878,12.699070000002393,13.550875000000815,14.388099999996484,15.23791500000516,16.091534999999567,16.90599499999371]",space,0.70579,0.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,
