subject,coupling,beatsection,mx,sx
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,strong,0,0.8926613333666666,0.19553849396818687
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,strong,1,0.9947014444333334,0.10343669118015072
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,strong,2,1.001223,0.06549479374483502
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,strong,3,0.9893618888999999,0.06991407207641565
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,strong,4,0.9940510555333334,0.07406948912662051
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,strong,5,1.0158143888666666,0.08122460992195583
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,strong,6,1.0236716666,0.06216764415912829
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,strong,0,0.7147153149999999,0.3211419873003962
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,strong,1,0.9569141896999998,0.17590810564627204
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,strong,2,1.0167403141666667,0.1852692694919932
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,strong,3,0.9997714386666665,0.22339259953911172
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,strong,4,1.0006534647333334,0.027630673162051953
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,strong,5,1.0038476588666667,0.0422584308135422
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,strong,6,0.9830371563333333,0.014693987301893306
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,medium,0,0.5318668325000001,0.1635316780056445
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,medium,1,0.4518697258666666,0.16259898684471832
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,medium,2,0.5045026039,0.20380480978252447
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,medium,3,0.5354412319666666,0.2554163946909448
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,medium,4,0.5695876158333334,0.29959021382507167
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,medium,5,0.5220239814,0.2614901999154919
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,medium,6,0.6609035366,0.3000588692033672
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,medium,0,0.33294937999999996,0.1002496720526002
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,medium,1,0.32892509246666674,0.13714599585093096
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,medium,2,0.35905410723333336,0.13515438732809706
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,medium,3,0.3743926789000001,0.15991626172286186
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,medium,4,0.3708671117333333,0.16447729243283946
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,medium,5,0.36391703666666664,0.15560394525481658
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,medium,6,0.38679131759999996,0.21923879269957774
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,medium,0,0.31543247640000005,0.13484576362950526
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,medium,1,0.3207063736,0.14965236213380184
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,medium,2,0.3113493728333333,0.13190158265314617
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,medium,3,0.2979964442,0.1458021536185648
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,medium,4,0.2905546728,0.1452623815757953
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,medium,5,0.32221986276666664,0.18362535501826152
